"#","","Zip Code","Stat","Tower Name","Address","Unit Number","Current Price","Approx Liv Area","Beds Total","Baths Total","Actual Close Date","Total Monthly CIC","DOM","Sold Term","List Agent Full Name","List Agent ID","Selling Agent Full Name","Selling/Showing Agent ID"
"1","2597091","89119","S","WIMBLEDON","3930 University Center DR","303","$171,500","1,178","2","2","10/04/2024","$539.00","83","Cash","Cassandra A. Mor","099076","Jillian M. Batchelor","206719"
"1","2597305","89101","S","JUHL","353 East Bonneville AVE","753","$300,000","780","1","1","10/03/2024","$595.00","55","CONV","Sherri Lewis","002412","Shelly Tavison","232552"
"1","2603012","89109","S","METROPOLIS","360 East Desert Inn RD","803","$925,000","2,732","2","2","10/02/2024","$1,392.00","56","Cash","Michele Kubiak","097370","Steven D. Kirk","005161"
"1","2592335","89109","S","SIGNATURE AT MGM GRAND","145 East Harmon AVE","411","$302,500","520","0","1","10/02/2024","$787.00","81","CONV","A William Zinsser","099885","Debbie Drummond","205700"
"1","2593387","89102","S","ALLURE","200 West Sahara AVE","3610","$310,000","1,090","1","1","10/02/2024","$817.00","74","Cash","Kaitlin J. Corr","222339","Kurt A. Grosse","020608"
"1","2594378","89109","S","REGENCY TOWERS","3111 Bel Air DR","15C","$495,000","1,856","2","3","10/01/2024","$1,329.00","56","Cash","Bette Leal","005350","Elizabeth Hoover","208401"
"1","2586000","89158","S","VEER CITYCENTER","3726 South Las Vegas BLVD","2505","$324,000","562","0","1","10/01/2024","$734.00","63","Cash","Diane M. Varney","210264","Richard Aco","239987"
"1","2557227","89109","S","REGENCY TOWERS","3111 Bel Air DR","11A","$505,000","1,856","2","3","09/30/2024","$1,330.00","196","Cash","Mark M. Minelli","213314","Mark M. Minelli","213314"
"1","2592771","89103","S","PALMS PLACE","4381 West Flamingo RD","2303","$256,275","615","0","1","09/30/2024","$781.00","89","Cash","Audrey R. Few","228386","Chichun Luo","250625"
"1","2592767","89103","S","PALMS PLACE","4381 West Flamingo RD","2307","$256,275","615","0","1","09/30/2024","$781.00","89","Cash","Audrey R. Few","228386","Chichun Luo","250625"
"1","2611005","89101","S","NEWPORT LOFTS","200 Hoover AVE","910","$350,000","1,059","1","1","09/30/2024","$599.00","0","CONV","Marissa Anderson","231992","Marissa Anderson","231992"
"1","2572963","89109","S","TURNBERRY TOWERS","222 Karen AVE","1008","$720,000","1,657","2","2","09/30/2024","$1,070.00","117","CONV","Gina Chen","227669","Gina Chen","227669"
"1","2603748","89102","S","ALLURE","200 West Sahara AVE","2312","$293,000","974","1","2","09/30/2024","$730.00","39","Cash","Heidi L. Williams","229220","James W. Woodward","227188"
"1","2598143","89109","S","SKY LAS VEGAS","2700 Las Vegas BLVD","3410","$605,000","1,248","2","2","09/27/2024","$861.00","45","Cash","Randall J. Char","228885","Randall J. Char","228885"
"1","2598195","89158","S","VEER CITYCENTER","3726 Las Vegas BLVD","2403","$585,000","835","1","1","09/27/2024","$995.00","23","CONV","Randy K. Hatada","212674","Tania Michaels","222285"
"1","2567736","89109","S","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 North Fashion Show DR","2406","$395,000","910","1","2","09/26/2024","$1,300.00","170","Cash","Javier M. Mendez","011570","Javier M. Mendez","011570"
"1","2607140","89103","S","PALMS PLACE","4381 West Flamingo RD","3702","$575,000","1,220","1","2","09/26/2024","$1,549.67","25","CONV","Myra Hatten","233718","Oganes Zakaryan","238098"
"1","2563565","89101","S","SOHO LOFTS","900 Las Vegas BLVD","713","$535,000","1,784","1","2","09/26/2024","$672.00","156","CONV","Daniel  I. Angelo","202440","John J. Faulis Jr","228691"
"1","2586030","89109","S","TURNBERRY PLACE","2777 Paradise RD","2202","$1,030,000","2,805","3","3","09/26/2024","$1,654.00","102","Cash","Fred Trujillo","210524","Raphael Glasser","206373"
"1","2579105","89158","S","VEER CITYCENTER","3722 Las Vegas BLVD","1104","$555,000","841","1","1","09/25/2024","$963.00","93","CONV","Lee Benjamin Packer","230324","Jake Packer","234646"
"1","2605085","89109","S","SKY LAS VEGAS","2700 Las Vegas BLVD","1111","$400,000","985","1","1","09/24/2024","$679.00","9","CONV","Brian D. Petruzzelli","228132","David Villalobos","236176"
"1","2615971","89109","S","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 FASHION SHOW DR","2604","$295,000","533","0","1","09/23/2024","$569.00","5","Cash","Heidi L. Williams","229220","Rebecca R. Hinson","246777"
"1","2583641","89011","S","VIERA","30 Strada Di Villaggio","229","$192,000","409","0","1","09/21/2024","$594.00","96","Cash","Sarah C. Tadmor","237266","Steven S. Gibson","253765"
"1","2571991","89109","S","REGENCY TOWERS","3111 Bel Air DR","8F","$590,000","1,856","2","3","09/20/2024","$1,298.00","96","Cash","Liliane Nguyen-Floratos","233891","Xander Shaw","235392"
"1","2615595","89109","S","SIGNATURE AT MGM GRAND","125 East Harmon AVE","2514 & 2516","$675,000","1,367","2","3","09/20/2024","$2,115.00","2","Cash","Rocio Cardona","246673","Michelle L. Manley","224836"
"1","2597478","89109","S","SIGNATURE AT MGM GRAND","125 East Harmon AVE","2814/2816","$690,000","1,394","2","3","09/19/2024","$2,326.00","69","Cash","Michelle L. Manley","224836","Michelle L. Manley","224836"
"1","2607181","89109","S","SIGNATURE AT MGM GRAND","135 East Harmon AVE","411","$304,999","520","0","1","09/18/2024","$797.00","7","CONV","Xander Shaw","235392","Alex Ramirez","231621"
"1","2591320","89109","S","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 Fashion Show DR","3114","$285,000","533","0","1","09/17/2024","$624.25","86","Cash","Rebecca R. Hinson","246777","Yan Kun Zhang","250989"
"1","2589166","89109","S","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 North Fashion Show DR","3416","$254,000","533","0","1","09/16/2024","$570.00","34","CONV","A William Zinsser","099885","Rebecca R. Hinson","246777"
"1","2606770","89109","S","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 Fashion Show DR","4700","$345,000","534","0","1","09/16/2024","$624.25","5","CONV","Rebecca R. Hinson","246777","Meredith Schaefermeyer","252244"
"1","2603186","89169","S","PLATINUM HOTEL","211 East Flamingo RD","1408","$250,000","922","1","1","09/16/2024","$844.00","11","Cash","Mark Anthony A. Posner","232732","Chunlei Wu","237303"
"1","2578550","89103","S","PALMS PLACE","4381 West Flamingo RD","27303","$250,000","615","0","1","09/16/2024","$801.00","118","Cash","Patrick Adams","235433","Trish Williams","233453"
"1","2601972","89109","S","TURNBERRY TOWERS","222 Karen AVE","404","$350,000","814","1","2","09/16/2024","$531.00","23","CONV","Lori Montoya","097277","Jacqueline C. Garcia","240882"
"1","2588418","89109","S","TURNBERRY PLACE","2857 Paradise RD","1702","$1,130,000","2,805","3","3","09/16/2024","$1,537.00","50","Cash","Cristine Rosa Lefkowitz","203771","Cody Trevor Corio","246770"
"1","2589530","89158","S","VEER CITYCENTER","3722 Las Vegas BLVD","1906","$1,400,000","1,447","2","2","09/13/2024","$1,400.00","48","CONV","Michele Sullivan","096672","Anthony Vane","236249"
"1","2609920","89158","S","WALDORF ASTORIA","3750 Las Vegas BLVD","2502","$1,399,000","1,090","1","2","09/12/2024","$1,900.00","0","Cash","Brian Nugent","244343","Michelle L. Manley","224836"
"1","2576926","89123","S","ONE LAS VEGAS","8255 Las Vegas BLVD","1420","$365,000","1,291","2","2","09/12/2024","$851.00","123","VA","Federico R. Calderon-Mendoza","232602","Joseph D Walters","231252"
"1","2608302","89011","S","LUNAD","29 Montelago BLVD","508","$269,500","634","1","1","09/12/2024","$785.00","18","Cash","Jim R. Brooks","203473","James W. Meadows Jr","241125"
"1","2607243","89169","S","MARIE ANTOINETTE","205 East Harmon AVE","124","$175,000","621","1","1","09/11/2024","$355.00","20","Cash","Cindy Nguyen","236875","Joseph Radosta","212487"
"1","2563985","89109","S","SIGNATURE AT MGM GRAND","145 East Harmon AVE","1420","$382,500","874","1","2","09/10/2024","$1,760.00","157","Cash","Jim R. Brooks","203473","Kristine M. Murray","236821"
"1","2611622","89158","S","VDARA HOTEL AND SPA","2600 West Harmon AVE","54001","$1,285,000","961","1","2","09/10/2024","$1,018.00","1","Cash","Tatiana Moody","218755","Michelle L. Manley","224836"
"1","2556264","89011","S","LUNAD","29 Montelago BLVD","143","$227,000","635","1","1","09/10/2024","$767.00","206","Cash","Trish Nash","202220","Trish Nash","202220"
"1","2591184","89109","S","TURNBERRY TOWERS","222 KAREN AVE","2501","$615,000","1,405","2","2","09/09/2024","$860.00","37","VA","Michelle L. Manley","224836","Chris M. Payne","229605"
"1","2603690","89109","S","TURNBERRY TOWERS","222 Karen AVE","505","$354,000","814","1","2","09/09/2024","$629.00","12","Cash","Michael Vesely","235408","Michelle L. Manley","224836"
"1","2594524","89103","S","PALMS PLACE","4381 West Flamingo RD","3318","$300,000","615","0","1","09/06/2024","$801.00","43","CONV","Aaron Taylor","097898","Mary Jane Blunk","230376"
"1","2599876","89101","S","THE OGDEN","150 Las Vegas BLVD","1615","$318,000","963","1","2","09/06/2024","$546.00","29","Cash","Sherri Simhayoff-Cohen","213365","Kristine M. Murray","236821"
"1","2580530","89109","S","TURNBERRY PLACE","2777 Paradise RD","2801","$1,030,000","2,805","3","3","09/04/2024","$1,549.00","109","Cash","Jena McIntosh","200868","Chrishena Stanley","248554"
"1","2596724","89103","S","THE MARTIN","4471 Dean Martin DR","2601","$540,000","1,052","1","2","09/03/2024","$805.00","31","CONV","Stephen F. Johns","230124","Christina Stockdale","247578"
"1","2563793","89109","S","SIGNATURE AT MGM GRAND","145 East Harmon AVE","1419","$314,000","520","0","1","09/03/2024","$880.00","187","Cash","Geoffrey Martin","239232","Kristine M. Murray","236821"
"1","2598973","89145","S","ONE QUEENSRIDGE PLACE","9103 Alta DR","1003","$1,400,000","2,638","2","3","08/30/2024","$3,098.00","34","Cash","Randall J. Char","228885","Randall J. Char","228885"
"1","2586324","89109","S","SIGNATURE AT MGM GRAND","135 East Harmon AVE","303","$287,500","520","0","1","08/30/2024","$681.00","74","CONV","Kim Crutcher","236134","Charles W. Hall","210746"
"1","2587140","89109","S","SIGNATURE AT MGM GRAND","145 East Harmon AVE","3219","$358,888","520","0","1","08/30/2024","$873.00","80","Cash","Sachie McQueen","234002","Heidi L. Williams","229220"
"1","2597348","89109","S","SIGNATURE AT MGM GRAND","145 East Harmon AVE","3315","$425,000","520","0","1","08/30/2024","$880.00","13","CONV","John S. Hahn","241316","Heidi L. Williams","229220"
"1","2599067","89109","S","TURNBERRY TOWERS","222 Karen AVE","3206","$400,000","814","1","2","08/30/2024","$630.00","22","Cash","Gina Chen","227669","Gina Chen","227669"
"1","2605407","89109","S","SKY LAS VEGAS","2700 Las Vegas BLVD","1207","$475,000","1,100","2","2","08/30/2024","$760.00","7","CONV","Shawn C. Cunningham","203028","Montana Marie White","255080"
"1","2598749","89109","S","SKY LAS VEGAS","2700 Las Vegas BLVD","402","$440,000","1,188","2","2","08/30/2024","$820.00","23","Cash","Helen V. Michel","216798","Bobby Berosini","226445"
"1","2601736","89109","S","TURNBERRY PLACE","2857 Paradise RD","905","$600,000","1,556","2","2","08/30/2024","$1,100.00","0","CONV","Tamra J. Trainer","006514","Tamra J. Trainer","006514"
"1","2601358","89109","S","TURNBERRY TOWERS","222 Karen AVE","1605","$344,990","814","1","2","08/29/2024","$681.00","11","CONV","Barbara A. Irwin","238964","Patrick J. Dodd","235043"
"1","2594656","89158","S","WALDORF ASTORIA","3750 Las Vegas BLVD","4011","$1,135,000","1,106","1","2","08/29/2024","$1,800.00","58","Cash","Anthony J. Phillips","226502","William O'Keefe","093862"
"1","2598353","89109","S","SIGNATURE AT MGM GRAND","125 East Harmon Ave AVE","1801&1803","$810,000","1,394","2","3","08/28/2024","$2,393.00","20","Cash","Kevin V. Schroeder","098833","Chung H. Lee","241640"
"1","2593107","89101","S","SOHO LOFTS","900 South Las Vegas BLVD","1207","$515,000","1,590","1","2","08/28/2024","$672.00","42","CONV","Marissa Anderson","231992","Jay F. Lean","227951"
"1","2592045","89109","S","REGENCY TOWERS","3111 BEL AIR DR","24A","$630,000","1,856","2","3","08/27/2024","$1,330.00","33","CONV","Mark M. Minelli","213314","Shelby L. Henning","235005"
"1","2589217","89101","S","JUHL","353 East Bonneville AVE","705","$320,000","884","1","1","08/27/2024","$655.00","45","Cash","Randy K. Hatada","212674","Michael Nagy","251938"
"1","2606879","89103","S","PALMS PLACE","4381 West Flamingo RD","3902","$565,000","1,220","1","2","08/27/2024","$1,546.00","4","Cash","N Shaun Marion","007429","John D. Maher II","224823"
"1","2606078","89109","S","TURNBERRY PLACE","2777 Paradise RD","1405","$599,000","1,556","2","2","08/27/2024","$910.00","2","CONV","Brett Feinstein","254854","Romy Ashjian","240411"
"1","2587005","89109","S","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 Fashion Show DR","2207","$615,000","974","1","2","08/26/2024","$1,250.58","83","Cash","Rebecca R. Hinson","246777","Rebecca R. Hinson","246777"
"1","2602086","89109","S","SIGNATURE AT MGM GRAND","135 East HARMON AVE","2705","$387,500","520","0","1","08/26/2024","$880.00","14","Cash","Heidi L. Williams","229220","Heidi L. Williams","229220"
"1","2579835","89109","S","SIGNATURE AT MGM GRAND","135 East Harmon AVE","2220","$405,000","874","1","2","08/23/2024","$1,760.00","76","Cash","Denise Cesena","237437","Meiyi Deng","208045"
"1","2564557","89103","S","PALMS PLACE","4381 West Flamingo RD","3521","$530,000","1,220","1","2","08/22/2024","$1,142.00","87","CONV","Jonathan Magno","011785","Haoran Gao","242227"
"1","2584511","89123","S","ONE LAS VEGAS","8255 Las Vegas BLVD","1414","$287,000","863","1","1","08/22/2024","$603.00","67","CONV","Martha D. Egidio","091634","Eric Sward","246495"
"1","2586067","89103","S","THE MARTIN","4471 Dean Martin DR","2502","$515,000","1,111","2","2","08/21/2024","$850.00","74","Cash","Patrick James Battaglia","229226","Petar Gavrilov","227659"
"1","2575959","89103","S","PALMS PLACE","4381 West Flamingo RD","2707","$250,000","615","0","1","08/21/2024","$781.00","108","Cash","Jade D Buckman","217907","Chichun Luo","250625"
"1","2575961","89103","S","PALMS PLACE","4381 West Flamingo RD","2809","$250,000","636","0","1","08/21/2024","$781.00","84","Cash","Jade D Buckman","217907","Chichun Luo","250625"
"1","2556563","89145","S","ONE QUEENSRIDGE PLACE","9101 ALTA DR","404","$1,885,000","3,100","3","4","08/16/2024","$3,093.00","87","Cash","Anthony Spiegel","240924","Tyler Brady","221413"
"1","2599911","89103","S","PANORAMA TOWERS","4525 Dean Martin DR","2303","$540,000","1,126","2","2","08/16/2024","$963.00","10","Cash","Jason D. Lindstrom","227138","Amy Kline-Alley","249298"
"1","2590775","89103","S","PALMS PLACE","4381 West Flamingo RD","3503","$245,000","615","0","1","08/16/2024","$779.00","44","Cash","Miaojun Zhu","236616","Jessica Rosenkrans","247143"
"1","2486842","89109","S","SIGNATURE AT MGM GRAND","135 East Harmon AVE","2211","$339,888","520","0","1","08/16/2024","$798.00","396","CONV","Jim R Brooks","203473","Debbie Drummond","205700"
"1","2603592","89109","S","SKY LAS VEGAS","2700 Las Vegas BLVD","1401","$610,000","1,329","2","3","08/16/2024","$917.00","9","Cash","Falisha Rexford","232802","Natalie Cunningham","238825"
"1","2586385","89109","S","SKY LAS VEGAS","2700 Las Vegas BLVD","3506","$370,000","778","1","1","08/16/2024","$450.00","63","CONV","Jeremy S. Day","232979","Montana Marie White","255080"
"1","2584135","89123","S","ONE LAS VEGAS","8255 South Las Vegas BLVD","1415","$415,000","1,368","2","2","08/16/2024","$913.00","62","Cash","Traci Martin","235271","Lauren Stark","093339"
"1","2566549","89103","S","PANORAMA TOWERS","4575 Dean Martin DR","2912","$1,165,000","2,173","2","2","08/15/2024","$1,859.00","122","Cash","Veronika Bozhilova","254557","Steve Gonzalez","235575"
"1","2597394","89109","S","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 North Fashion Show DR","2228","$264,000","533","0","1","08/14/2024","$650.00","3","Cash","Ann E. Ward","254177","Heidi L. Williams","229220"
"1","2589499","89109","S","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 Fashion Show DR","3318-3319","$530,000","1,067","0","2","08/14/2024","$1,250.50","40","CONV","Rebecca R. Hinson","246777","Andrea Baudreau","226857"
"1","2538457","89109","S","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 FASHION SHOW DR","5604","$400,000","533","0","1","08/14/2024","$555.00","251","CONV","Heidi L. Williams","229220","Steven A. Khalilzadegan","220982"
"1","2601991","89109","S","SIGNATURE AT MGM GRAND","125 East Harmon AVE","805","$320,000","520","0","1","08/14/2024","$1,760.00","2","Cash","Nancy  Li","209410","Mariel Pamintuan-Esguerra","240421"
"1","2602052","89109","S","SIGNATURE AT MGM GRAND","125 East Harmon AVE","807","$320,000","520","0","1","08/14/2024","$1,760.00","2","Cash","Nancy  Li","209410","Mariel Pamintuan-Esguerra","240421"
"1","2600380","89109","S","SKY LAS VEGAS","2700 Las Vegas BLVD","1510","$550,000","1,248","2","2","08/14/2024","$860.00","6","Cash","Tiffany A. Brown","240662","Brian D. Petruzzelli","228132"
"1","2570681","89109","S","SKY LAS VEGAS","2700 Las Vegas BLVD","503","$470,800","1,487","2","3","08/14/2024","$1,027.00","91","Cash","Joanna Piette","095475","Douglas R. Sawyer","003108"
"1","2595678","89158","S","WALDORF ASTORIA","3750 Las Vegas BLVD","3005","$4,450,000","2,998","2","3","08/14/2024","$3,350.00","31","Cash","Grant R. Garcia","202542","Grant R. Garcia","202542"
"1","2571699","89109","S","SIGNATURE AT MGM GRAND","145 East Harmon AVE","2104","$345,000","520","0","1","08/13/2024","$799.00","114","OWC","James W. Meadows Jr","241125","Belen Clark","243916"
"1","2574029","89103","S","PANORAMA TOWERS","4525 Dean Martin DR","705","$500,000","1,192","2","2","08/12/2024","$840.00","71","Cash","Randall J. Char","228885","Randall J. Char","228885"
"1","2592927","89158","S","VEER CITYCENTER","3726 Las Vegas BLVD","2301","$590,000","716","1","1","08/12/2024","$852.00","7","Cash","Marie C. Pitaro","096152","Amy Yu","201039"
"1","2589554","89011","S","VIERA","30 Strada Di Villaggio","419","$249,900","674","1","1","08/09/2024","$756.00","38","Cash","Jim R. Brooks","203473","Thu Hinh","254683"
"1","2573979","89145","S","ONE QUEENSRIDGE PLACE","9103 Alta DR","307","$890,000","2,271","2","3","08/08/2024","$3,094.00","90","Cash","Robert Andy Stahl","226823","Kaori S. Guerra","209621"
